Clock, Solids Loading, BoxSize, AAR, Iteration, Smallest Particle Radius, AAR, Largest Particle Radius, Max. Polymer Radius, Max. Tangle Radius, agglomerationsAccepted, agglomerationsRejected, particlesDidNotApproach, last Dim, last AAF, Radius of Gyration, Average approach prob, Average escape prob
6436.717769, 0.023200, 7.139981e-07, 1.003696e-08, 44, 1.000000e-08, 1.003696e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 16, 28, 28, 1.363223e-02, 1.240503e-27, 0.000000e+00,  0.54,  0.00
6583.496460, 0.023200, 7.141161e-07, 1.003927e-08, 45, 1.000000e-08, 1.003927e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 17, 28, 28, 1.362596e-02, 1.240548e-27, 0.000000e+00,  0.63,  0.00
6730.269883, 0.023200, 7.141161e-07, 1.003927e-08, 46, 1.000000e-08, 1.003927e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 17, 29, 29, 1.362645e-02, 1.240592e-27, 0.000000e+00,  0.04,  0.00
6877.043306, 0.023200, 7.141161e-07, 1.003927e-08, 47, 1.000000e-08, 1.003927e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 17, 30, 30, 1.362645e-02, 1.240592e-27, 0.000000e+00,  0.53,  0.00
7023.889497, 0.023200, 7.142341e-07, 1.004158e-08, 48, 1.000000e-08, 1.004158e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 18, 30, 30, 1.361969e-02, 1.240592e-27, 0.000000e+00,  0.28,  0.00
7170.730423, 0.023200, 7.142341e-07, 1.004158e-08, 49, 1.000000e-08, 1.004158e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 18, 31, 31, 1.362018e-02, 1.240637e-27, 0.000000e+00,  0.08,  0.00
7317.644114, 0.023200, 7.143521e-07, 1.004389e-08, 50, 1.000000e-08, 1.004389e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 19, 31, 31, 1.361344e-02, 1.240637e-27, 0.000000e+00,  0.55,  0.00
7464.625307, 0.023200, 7.144700e-07, 1.004620e-08, 51, 1.000000e-08, 1.004620e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 20, 31, 31, 1.360718e-02, 1.240681e-27, 0.000000e+00,  0.62,  0.00
7611.601240, 0.023200, 7.144700e-07, 1.004620e-08, 52, 1.000000e-08, 1.004620e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 20, 32, 32, 1.360767e-02, 1.240726e-27, 0.000000e+00,  0.50,  0.00
7758.649933, 0.023200, 7.145879e-07, 1.004851e-08, 53, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 32, 32, 1.360094e-02, 1.240726e-27, 0.000000e+00,  0.61,  0.00
7905.693371, 0.023200, 7.145879e-07, 1.004851e-08, 54, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 33, 33, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.36,  0.00
8052.736809, 0.023200, 7.145879e-07, 1.004851e-08, 55, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 34, 34, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.29,  0.00
8199.780247, 0.023200, 7.145879e-07, 1.004851e-08, 56, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 35, 35, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
8346.823684, 0.023200, 7.145879e-07, 1.004851e-08, 57, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 36, 36, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
8493.867122, 0.023200, 7.145879e-07, 1.004851e-08, 58, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 37, 37, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
